elapsed_sec,level,status
171.663451817,WARNING,WARNING: waiting for first /joint_states message
171.863559026,WARNING,WARNING: waiting for first /joint_states message
172.063480035,WARNING,WARNING: waiting for first /joint_states message
172.263471744,WARNING,WARNING: waiting for first /joint_states message
172.464015353,WARNING,WARNING: waiting for first /joint_states message
172.663478062,WARNING,WARNING: waiting for first /joint_states message
172.863807471,WARNING,WARNING: waiting for first /joint_states message
173.063742780,WARNING,WARNING: waiting for first /joint_states message
173.263350289,WARNING,WARNING: waiting for first /joint_states message
173.463442598,WARNING,WARNING: waiting for first /joint_states message
173.663464207,WARNING,WARNING: waiting for first /joint_states message
173.863389616,WARNING,WARNING: waiting for first /joint_states message
174.065104726,WARNING,WARNING: waiting for first /joint_states message
174.263757634,WARNING,WARNING: waiting for first /joint_states message
174.463431344,WARNING,WARNING: waiting for first /joint_states message
174.663946253,WARNING,WARNING: waiting for first /joint_states message
174.863586162,WARNING,WARNING: waiting for first /joint_states message
175.063548971,WARNING,WARNING: waiting for first /joint_states message
175.263445880,WARNING,WARNING: waiting for first /joint_states message
175.463436289,WARNING,WARNING: waiting for first /joint_states message
175.663436298,WARNING,WARNING: waiting for first /joint_states message
175.863463007,WARNING,WARNING: waiting for first /joint_states message
176.063782916,WARNING,WARNING: waiting for first /joint_states message
176.264056525,WARNING,WARNING: waiting for first /joint_states message
176.464247734,WARNING,WARNING: waiting for first /joint_states message
176.663433543,WARNING,WARNING: waiting for first /joint_states message
176.863567552,WARNING,WARNING: waiting for first /joint_states message
177.063434261,WARNING,WARNING: waiting for first /joint_states message
177.263900670,WARNING,WARNING: waiting for first /joint_states message
177.463640382,WARNING,WARNING: waiting for first /joint_states message
177.663564494,WARNING,WARNING: waiting for first /joint_states message
177.864227506,WARNING,WARNING: waiting for first /joint_states message
178.063707019,WARNING,WARNING: waiting for first /joint_states message
178.263952931,WARNING,WARNING: waiting for first /joint_states message
178.463577844,WARNING,WARNING: waiting for first /joint_states message
178.663429256,WARNING,WARNING: waiting for first /joint_states message
178.863605069,WARNING,WARNING: waiting for first /joint_states message
179.063454181,WARNING,WARNING: waiting for first /joint_states message
179.263435093,WARNING,WARNING: waiting for first /joint_states message
179.463724406,WARNING,WARNING: waiting for first /joint_states message
179.663484618,WARNING,WARNING: waiting for first /joint_states message
179.863500231,WARNING,WARNING: waiting for first /joint_states message
180.064623743,WARNING,WARNING: waiting for first /joint_states message
180.263836856,WARNING,WARNING: waiting for first /joint_states message
180.464340468,WARNING,WARNING: waiting for first /joint_states message
180.664646480,WARNING,WARNING: waiting for first /joint_states message
180.863394193,WARNING,WARNING: waiting for first /joint_states message
181.064215205,WARNING,WARNING: waiting for first /joint_states message
181.263425818,WARNING,WARNING: waiting for first /joint_states message
181.463447930,WARNING,WARNING: waiting for first /joint_states message
181.663541842,WARNING,WARNING: waiting for first /joint_states message
181.866501855,WARNING,WARNING: waiting for first /joint_states message
182.063714567,WARNING,WARNING: waiting for first /joint_states message
182.263439780,WARNING,WARNING: waiting for first /joint_states message
182.463478992,WARNING,WARNING: waiting for first /joint_states message
182.663434905,WARNING,WARNING: waiting for first /joint_states message
182.867008917,WARNING,WARNING: waiting for first /joint_states message
183.064880729,WARNING,WARNING: waiting for first /joint_states message
183.263421842,WARNING,WARNING: waiting for first /joint_states message
183.463572754,WARNING,WARNING: waiting for first /joint_states message
183.663476167,WARNING,WARNING: waiting for first /joint_states message
183.863451179,WARNING,WARNING: waiting for first /joint_states message
184.063641492,WARNING,WARNING: waiting for first /joint_states message
184.263506404,WARNING,WARNING: waiting for first /joint_states message
184.463465416,WARNING,WARNING: waiting for first /joint_states message
184.663669129,WARNING,WARNING: waiting for first /joint_states message
184.863809441,WARNING,WARNING: waiting for first /joint_states message
185.064296954,WARNING,WARNING: waiting for first /joint_states message
185.264016266,WARNING,WARNING: waiting for first /joint_states message
185.463856070,WARNING,WARNING: waiting for first /joint_states message
185.663520871,WARNING,WARNING: waiting for first /joint_states message
185.863450471,WARNING,WARNING: waiting for first /joint_states message
186.063431572,WARNING,WARNING: waiting for first /joint_states message
186.263694472,WARNING,WARNING: waiting for first /joint_states message
186.463749872,WARNING,WARNING: waiting for first /joint_states message
186.666536173,WARNING,WARNING: waiting for first /joint_states message
186.863658273,WARNING,WARNING: waiting for first /joint_states message
187.063402674,WARNING,WARNING: waiting for first /joint_states message
187.263516974,WARNING,WARNING: waiting for first /joint_states message
187.463526274,WARNING,WARNING: waiting for first /joint_states message
187.663477375,WARNING,WARNING: waiting for first /joint_states message
187.863430575,WARNING,WARNING: waiting for first /joint_states message
188.063831876,WARNING,WARNING: waiting for first /joint_states message
188.263463176,WARNING,WARNING: waiting for first /joint_states message
188.464377976,WARNING,WARNING: waiting for first /joint_states message
188.666508577,WARNING,WARNING: waiting for first /joint_states message
188.863599177,WARNING,WARNING: waiting for first /joint_states message
189.063656678,WARNING,WARNING: waiting for first /joint_states message
189.263461278,WARNING,WARNING: waiting for first /joint_states message
189.463508779,WARNING,WARNING: waiting for first /joint_states message
189.663972979,WARNING,WARNING: waiting for first /joint_states message
189.863419279,WARNING,WARNING: waiting for first /joint_states message
190.063449480,WARNING,WARNING: waiting for first /joint_states message
190.263486580,WARNING,WARNING: waiting for first /joint_states message
190.463444181,WARNING,WARNING: waiting for first /joint_states message
190.663420081,WARNING,WARNING: waiting for first /joint_states message
190.863871881,WARNING,WARNING: waiting for first /joint_states message
191.063451882,WARNING,WARNING: waiting for first /joint_states message
191.263466382,WARNING,WARNING: waiting for first /joint_states message
191.463441983,WARNING,WARNING: waiting for first /joint_states message
191.663651883,WARNING,WARNING: waiting for first /joint_states message
191.863597384,WARNING,WARNING: waiting for first /joint_states message
192.064833884,WARNING,WARNING: waiting for first /joint_states message
192.263635184,WARNING,WARNING: waiting for first /joint_states message
192.463408285,WARNING,WARNING: waiting for first /joint_states message
192.663476785,WARNING,WARNING: waiting for first /joint_states message
192.864288486,WARNING,WARNING: waiting for first /joint_states message
193.063740586,WARNING,WARNING: waiting for first /joint_states message
193.263839486,WARNING,WARNING: waiting for first /joint_states message
193.463483187,WARNING,WARNING: waiting for first /joint_states message
193.663477287,WARNING,WARNING: waiting for first /joint_states message
193.863424788,WARNING,WARNING: waiting for first /joint_states message
194.063935088,WARNING,WARNING: waiting for first /joint_states message
194.264050488,WARNING,WARNING: waiting for first /joint_states message
194.464153189,WARNING,WARNING: waiting for first /joint_states message
194.663706989,WARNING,WARNING: waiting for first /joint_states message
194.863511189,WARNING,WARNING: waiting for first /joint_states message
195.063901490,WARNING,WARNING: waiting for first /joint_states message
195.264067190,WARNING,WARNING: waiting for first /joint_states message
195.463701391,WARNING,WARNING: waiting for first /joint_states message
195.663466491,WARNING,WARNING: waiting for first /joint_states message
195.864441791,WARNING,WARNING: waiting for first /joint_states message
196.063689692,WARNING,WARNING: waiting for first /joint_states message
196.263676292,WARNING,WARNING: waiting for first /joint_states message
196.463639493,WARNING,WARNING: waiting for first /joint_states message
196.663409493,WARNING,WARNING: waiting for first /joint_states message
196.863481893,WARNING,WARNING: waiting for first /joint_states message
197.063456394,WARNING,WARNING: waiting for first /joint_states message
197.263443394,WARNING,WARNING: waiting for first /joint_states message
197.463969994,WARNING,WARNING: waiting for first /joint_states message
197.663439295,WARNING,WARNING: waiting for first /joint_states message
197.863396395,WARNING,WARNING: waiting for first /joint_states message
198.063526096,WARNING,WARNING: waiting for first /joint_states message
198.263574696,WARNING,WARNING: waiting for first /joint_states message
198.463832296,WARNING,WARNING: waiting for first /joint_states message
198.663443697,WARNING,WARNING: waiting for first /joint_states message
198.863902597,WARNING,WARNING: waiting for first /joint_states message
199.063499797,WARNING,WARNING: waiting for first /joint_states message
199.263389498,WARNING,WARNING: waiting for first /joint_states message
199.463443198,WARNING,WARNING: waiting for first /joint_states message
199.663426499,WARNING,WARNING: waiting for first /joint_states message
199.863964099,WARNING,WARNING: waiting for first /joint_states message
200.063976499,WARNING,WARNING: waiting for first /joint_states message
200.264300500,WARNING,WARNING: waiting for first /joint_states message
200.463395900,WARNING,WARNING: waiting for first /joint_states message
200.663770900,WARNING,WARNING: waiting for first /joint_states message
200.863496201,WARNING,WARNING: waiting for first /joint_states message
201.063373801,WARNING,WARNING: waiting for first /joint_states message
201.264117802,WARNING,WARNING: waiting for first /joint_states message
201.463689002,WARNING,WARNING: waiting for first /joint_states message
201.665606903,WARNING,WARNING: waiting for first /joint_states message
201.863519903,WARNING,WARNING: waiting for first /joint_states message
202.063610204,WARNING,WARNING: waiting for first /joint_states message
202.263912604,WARNING,WARNING: waiting for first /joint_states message
202.463560805,WARNING,WARNING: waiting for first /joint_states message
202.663588505,WARNING,WARNING: waiting for first /joint_states message
202.863735806,WARNING,WARNING: waiting for first /joint_states message
203.063428206,WARNING,WARNING: waiting for first /joint_states message
203.263471907,WARNING,WARNING: waiting for first /joint_states message
203.463577807,WARNING,WARNING: waiting for first /joint_states message
203.663421608,WARNING,WARNING: waiting for first /joint_states message
203.863530908,WARNING,WARNING: waiting for first /joint_states message
204.063629709,WARNING,WARNING: waiting for first /joint_states message
204.263440809,WARNING,WARNING: waiting for first /joint_states message
204.463833610,WARNING,WARNING: waiting for first /joint_states message
204.663430610,WARNING,WARNING: waiting for first /joint_states message
204.863679411,WARNING,WARNING: waiting for first /joint_states message
205.063469411,WARNING,WARNING: waiting for first /joint_states message
205.263428412,WARNING,WARNING: waiting for first /joint_states message
205.463513312,WARNING,WARNING: waiting for first /joint_states message
205.663612813,WARNING,WARNING: waiting for first /joint_states message
205.865595913,WARNING,WARNING: waiting for first /joint_states message
206.063449014,WARNING,WARNING: waiting for first /joint_states message
206.263412114,WARNING,WARNING: waiting for first /joint_states message
206.463615215,WARNING,WARNING: waiting for first /joint_states message
206.664006315,WARNING,WARNING: waiting for first /joint_states message
206.863652916,WARNING,WARNING: waiting for first /joint_states message
207.063535016,WARNING,WARNING: waiting for first /joint_states message
207.263835017,WARNING,WARNING: waiting for first /joint_states message
207.463819317,WARNING,WARNING: waiting for first /joint_states message
207.663699918,WARNING,WARNING: waiting for first /joint_states message
207.863784418,WARNING,WARNING: waiting for first /joint_states message
208.063793819,WARNING,WARNING: waiting for first /joint_states message
208.263546119,WARNING,WARNING: waiting for first /joint_states message
208.463727120,WARNING,WARNING: waiting for first /joint_states message
208.663678720,WARNING,WARNING: waiting for first /joint_states message
208.863783721,WARNING,WARNING: waiting for first /joint_states message
209.064138321,WARNING,WARNING: waiting for first /joint_states message
209.266022922,WARNING,WARNING: waiting for first /joint_states message
209.463617721,WARNING,WARNING: waiting for first /joint_states message
209.663695418,WARNING,WARNING: waiting for first /joint_states message
209.864258616,WARNING,WARNING: waiting for first /joint_states message
210.063469313,WARNING,WARNING: waiting for first /joint_states message
210.263463811,WARNING,WARNING: waiting for first /joint_states message
210.463431808,WARNING,WARNING: waiting for first /joint_states message
210.664276306,WARNING,WARNING: waiting for first /joint_states message
210.863470103,WARNING,WARNING: waiting for first /joint_states message
211.063788201,WARNING,WARNING: waiting for first /joint_states message
211.263579098,WARNING,WARNING: waiting for first /joint_states message
211.463449095,WARNING,WARNING: waiting for first /joint_states message
211.663736493,WARNING,WARNING: waiting for first /joint_states message
211.863694890,WARNING,WARNING: waiting for first /joint_states message
212.063477888,WARNING,WARNING: waiting for first /joint_states message
212.263758485,WARNING,WARNING: waiting for first /joint_states message
212.463443883,WARNING,WARNING: waiting for first /joint_states message
212.663461780,WARNING,WARNING: waiting for first /joint_states message
212.865120878,WARNING,WARNING: waiting for first /joint_states message
213.063760675,WARNING,WARNING: waiting for first /joint_states message
213.263485973,WARNING,WARNING: waiting for first /joint_states message
213.463923870,WARNING,WARNING: waiting for first /joint_states message
213.663625268,WARNING,WARNING: waiting for first /joint_states message
213.863474365,WARNING,WARNING: waiting for first /joint_states message
214.063480563,WARNING,WARNING: waiting for first /joint_states message
214.263772160,WARNING,WARNING: waiting for first /joint_states message
214.463470258,WARNING,WARNING: waiting for first /joint_states message
214.665095755,WARNING,WARNING: waiting for first /joint_states message
214.863422052,WARNING,WARNING: waiting for first /joint_states message
215.063803150,WARNING,WARNING: waiting for first /joint_states message
215.263752647,WARNING,WARNING: waiting for first /joint_states message
215.465637345,WARNING,WARNING: waiting for first /joint_states message
215.663449142,WARNING,WARNING: waiting for first /joint_states message
215.863515840,WARNING,WARNING: waiting for first /joint_states message
216.063804237,WARNING,WARNING: waiting for first /joint_states message
216.263532435,WARNING,WARNING: waiting for first /joint_states message
216.463927232,WARNING,WARNING: waiting for first /joint_states message
216.665279430,WARNING,WARNING: waiting for first /joint_states message
216.863467727,WARNING,WARNING: waiting for first /joint_states message
217.063438725,WARNING,WARNING: waiting for first /joint_states message
217.263415222,WARNING,WARNING: waiting for first /joint_states message
217.464066720,WARNING,WARNING: waiting for first /joint_states message
217.664839819,WARNING,WARNING: waiting for first /joint_states message
217.863670318,WARNING,WARNING: waiting for first /joint_states message
218.063474918,WARNING,WARNING: waiting for first /joint_states message
218.263805517,WARNING,WARNING: waiting for first /joint_states message
218.463421816,WARNING,WARNING: waiting for first /joint_states message
218.663639515,WARNING,WARNING: waiting for first /joint_states message
218.863441914,WARNING,WARNING: waiting for first /joint_states message
219.064054413,WARNING,WARNING: waiting for first /joint_states message
219.263768812,WARNING,WARNING: waiting for first /joint_states message
219.464938211,WARNING,WARNING: waiting for first /joint_states message
219.663781710,WARNING,WARNING: waiting for first /joint_states message
219.864610809,WARNING,WARNING: waiting for first /joint_states message
220.063718708,WARNING,WARNING: waiting for first /joint_states message
220.263582407,WARNING,WARNING: waiting for first /joint_states message
220.463514706,WARNING,WARNING: waiting for first /joint_states message
220.665055406,WARNING,WARNING: waiting for first /joint_states message
220.863867105,WARNING,WARNING: waiting for first /joint_states message
221.063565804,WARNING,WARNING: waiting for first /joint_states message
221.263445203,WARNING,WARNING: waiting for first /joint_states message
221.464795802,WARNING,WARNING: waiting for first /joint_states message
221.663707301,WARNING,WARNING: waiting for first /joint_states message
221.863749700,WARNING,WARNING: waiting for first /joint_states message
222.063461099,WARNING,WARNING: waiting for first /joint_states message
222.263735198,WARNING,WARNING: waiting for first /joint_states message
222.463460997,WARNING,WARNING: waiting for first /joint_states message
222.664204996,WARNING,WARNING: waiting for first /joint_states message
222.864220895,WARNING,WARNING: waiting for first /joint_states message
223.063511095,WARNING,WARNING: waiting for first /joint_states message
223.263683294,WARNING,WARNING: waiting for first /joint_states message
223.463860693,WARNING,WARNING: waiting for first /joint_states message
223.663761292,WARNING,WARNING: waiting for first /joint_states message
223.863800591,WARNING,WARNING: waiting for first /joint_states message
224.063821190,WARNING,WARNING: waiting for first /joint_states message
224.263438989,WARNING,WARNING: waiting for first /joint_states message
224.464427988,WARNING,WARNING: waiting for first /joint_states message
224.663589087,WARNING,WARNING: waiting for first /joint_states message
224.864381886,WARNING,WARNING: waiting for first /joint_states message
225.063475385,WARNING,WARNING: waiting for first /joint_states message
225.263823784,WARNING,WARNING: waiting for first /joint_states message
225.463779184,WARNING,WARNING: waiting for first /joint_states message
225.664373484,WARNING,WARNING: waiting for first /joint_states message
225.863502784,WARNING,WARNING: waiting for first /joint_states message
226.064076984,WARNING,WARNING: waiting for first /joint_states message
226.263478584,WARNING,WARNING: waiting for first /joint_states message
226.465255084,WARNING,WARNING: waiting for first /joint_states message
226.663802684,WARNING,WARNING: waiting for first /joint_states message
226.863406884,WARNING,WARNING: waiting for first /joint_states message
227.063453984,WARNING,WARNING: waiting for first /joint_states message
227.263616784,WARNING,WARNING: waiting for first /joint_states message
227.463463384,WARNING,WARNING: waiting for first /joint_states message
227.663414384,WARNING,WARNING: waiting for first /joint_states message
227.863851284,WARNING,WARNING: waiting for first /joint_states message
228.063564984,WARNING,WARNING: waiting for first /joint_states message
228.264477284,WARNING,WARNING: waiting for first /joint_states message
228.464537585,WARNING,WARNING: waiting for first /joint_states message
228.663460885,WARNING,WARNING: waiting for first /joint_states message
228.864860985,WARNING,WARNING: waiting for first /joint_states message
229.063402485,WARNING,WARNING: waiting for first /joint_states message
229.263381985,WARNING,WARNING: waiting for first /joint_states message
229.463947585,WARNING,WARNING: waiting for first /joint_states message
229.663518785,WARNING,WARNING: waiting for first /joint_states message
229.863647085,WARNING,WARNING: waiting for first /joint_states message
230.063817785,WARNING,WARNING: waiting for first /joint_states message
230.263649585,WARNING,WARNING: waiting for first /joint_states message
230.463540585,WARNING,WARNING: waiting for first /joint_states message
230.663451285,WARNING,WARNING: waiting for first /joint_states message
230.863720285,WARNING,WARNING: waiting for first /joint_states message
231.063425685,WARNING,WARNING: waiting for first /joint_states message
231.263632885,WARNING,WARNING: waiting for first /joint_states message
231.463896585,WARNING,WARNING: waiting for first /joint_states message
231.663521785,WARNING,WARNING: waiting for first /joint_states message
231.863418385,WARNING,WARNING: waiting for first /joint_states message
232.063479285,WARNING,WARNING: waiting for first /joint_states message
232.263759585,WARNING,WARNING: waiting for first /joint_states message
232.463475785,WARNING,WARNING: waiting for first /joint_states message
232.663690186,WARNING,WARNING: waiting for first /joint_states message
232.863468686,WARNING,WARNING: waiting for first /joint_states message
233.063538586,WARNING,WARNING: waiting for first /joint_states message
233.263450186,WARNING,WARNING: waiting for first /joint_states message
233.464540589,WARNING,WARNING: waiting for first /joint_states message
233.664538800,WARNING,WARNING: waiting for first /joint_states message
233.863727211,WARNING,WARNING: waiting for first /joint_states message
234.063732821,WARNING,WARNING: waiting for first /joint_states message
234.263797132,WARNING,WARNING: waiting for first /joint_states message
234.463463843,WARNING,WARNING: waiting for first /joint_states message
234.663418854,WARNING,WARNING: waiting for first /joint_states message
234.863691265,WARNING,WARNING: waiting for first /joint_states message
235.063806476,WARNING,WARNING: waiting for first /joint_states message
235.264068587,WARNING,WARNING: waiting for first /joint_states message
235.463452598,WARNING,WARNING: waiting for first /joint_states message
235.663883009,WARNING,WARNING: waiting for first /joint_states message
235.863862320,WARNING,WARNING: waiting for first /joint_states message
236.064495131,WARNING,WARNING: waiting for first /joint_states message
236.263509742,WARNING,WARNING: waiting for first /joint_states message
236.463709353,WARNING,WARNING: waiting for first /joint_states message
236.663542864,WARNING,WARNING: waiting for first /joint_states message
236.863404375,WARNING,WARNING: waiting for first /joint_states message
237.063724886,WARNING,WARNING: waiting for first /joint_states message
237.263454197,WARNING,WARNING: waiting for first /joint_states message
237.464103708,WARNING,WARNING: waiting for first /joint_states message
237.663444419,WARNING,WARNING: waiting for first /joint_states message
237.863748430,WARNING,WARNING: waiting for first /joint_states message
238.063446041,WARNING,WARNING: waiting for first /joint_states message
238.263445852,WARNING,WARNING: waiting for first /joint_states message
238.464098063,WARNING,WARNING: waiting for first /joint_states message
238.663449474,WARNING,WARNING: waiting for first /joint_states message
238.863546985,WARNING,WARNING: waiting for first /joint_states message
239.063896396,WARNING,WARNING: waiting for first /joint_states message
239.263678906,WARNING,WARNING: waiting for first /joint_states message
239.464394517,WARNING,WARNING: waiting for first /joint_states message
239.663432028,WARNING,WARNING: waiting for first /joint_states message
239.863430039,WARNING,WARNING: waiting for first /joint_states message
240.063678750,WARNING,WARNING: waiting for first /joint_states message
240.263427861,WARNING,WARNING: waiting for first /joint_states message
240.463470972,WARNING,WARNING: waiting for first /joint_states message
240.663347283,WARNING,WARNING: waiting for first /joint_states message
240.863439294,WARNING,WARNING: waiting for first /joint_states message
241.063506505,WARNING,WARNING: waiting for first /joint_states message
241.263419716,WARNING,WARNING: waiting for first /joint_states message
241.463693425,WARNING,WARNING: waiting for first /joint_states message
241.663420027,WARNING,WARNING: waiting for first /joint_states message
241.863404228,WARNING,WARNING: waiting for first /joint_states message
242.063841729,WARNING,WARNING: waiting for first /joint_states message
242.264834031,WARNING,WARNING: waiting for first /joint_states message
242.463641732,WARNING,WARNING: waiting for first /joint_states message
242.663419233,WARNING,WARNING: waiting for first /joint_states message
242.863438335,WARNING,WARNING: waiting for first /joint_states message
243.063509536,WARNING,WARNING: waiting for first /joint_states message
243.263437538,WARNING,WARNING: waiting for first /joint_states message
243.463485639,WARNING,WARNING: waiting for first /joint_states message
243.663504840,WARNING,WARNING: waiting for first /joint_states message
243.863665142,WARNING,WARNING: waiting for first /joint_states message
244.063775943,WARNING,WARNING: waiting for first /joint_states message
244.263843744,WARNING,WARNING: waiting for first /joint_states message
244.463471846,WARNING,WARNING: waiting for first /joint_states message
244.664193147,WARNING,WARNING: waiting for first /joint_states message
244.863593248,WARNING,WARNING: waiting for first /joint_states message
245.063473550,WARNING,WARNING: waiting for first /joint_states message
245.263664951,WARNING,WARNING: waiting for first /joint_states message
245.463404053,WARNING,WARNING: waiting for first /joint_states message
245.663723854,WARNING,WARNING: waiting for first /joint_states message
245.863413155,WARNING,WARNING: waiting for first /joint_states message
246.063361457,WARNING,WARNING: waiting for first /joint_states message
246.263463258,WARNING,WARNING: waiting for first /joint_states message
246.464464659,WARNING,WARNING: waiting for first /joint_states message
246.663715861,WARNING,WARNING: waiting for first /joint_states message
246.863817762,WARNING,WARNING: waiting for first /joint_states message
247.063526163,WARNING,WARNING: waiting for first /joint_states message
247.263463465,WARNING,WARNING: waiting for first /joint_states message
247.463423966,WARNING,WARNING: waiting for first /joint_states message
247.663804868,WARNING,WARNING: waiting for first /joint_states message
247.863403669,WARNING,WARNING: waiting for first /joint_states message
248.063718570,WARNING,WARNING: waiting for first /joint_states message
248.263765772,WARNING,WARNING: waiting for first /joint_states message
248.463396073,WARNING,WARNING: waiting for first /joint_states message
248.663573474,WARNING,WARNING: waiting for first /joint_states message
248.863681376,WARNING,WARNING: waiting for first /joint_states message
249.063803177,WARNING,WARNING: waiting for first /joint_states message
249.263435279,WARNING,WARNING: waiting for first /joint_states message
249.463569480,WARNING,WARNING: waiting for first /joint_states message
249.663469283,WARNING,WARNING: waiting for first /joint_states message
249.863360586,WARNING,WARNING: waiting for first /joint_states message
250.063638489,WARNING,WARNING: waiting for first /joint_states message
250.263690192,WARNING,WARNING: waiting for first /joint_states message
250.464091896,WARNING,WARNING: waiting for first /joint_states message
250.663984699,WARNING,WARNING: waiting for first /joint_states message
250.863829802,WARNING,WARNING: waiting for first /joint_states message
251.063455505,WARNING,WARNING: waiting for first /joint_states message
251.263469308,WARNING,WARNING: waiting for first /joint_states message
251.463469611,WARNING,WARNING: waiting for first /joint_states message
251.663440914,WARNING,WARNING: waiting for first /joint_states message
251.863488917,WARNING,WARNING: waiting for first /joint_states message
252.063499720,WARNING,WARNING: waiting for first /joint_states message
252.263494523,WARNING,WARNING: waiting for first /joint_states message
252.463888226,WARNING,WARNING: waiting for first /joint_states message
252.664008429,WARNING,WARNING: waiting for first /joint_states message
252.863989032,WARNING,WARNING: waiting for first /joint_states message
253.064541036,WARNING,WARNING: waiting for first /joint_states message
253.264332139,WARNING,WARNING: waiting for first /joint_states message
253.463427642,WARNING,WARNING: waiting for first /joint_states message
253.664268945,WARNING,WARNING: waiting for first /joint_states message
253.863657248,WARNING,WARNING: waiting for first /joint_states message
254.063433351,WARNING,WARNING: waiting for first /joint_states message
254.263632754,WARNING,WARNING: waiting for first /joint_states message
254.463457057,WARNING,WARNING: waiting for first /joint_states message
254.663403260,WARNING,WARNING: waiting for first /joint_states message
254.863507363,WARNING,WARNING: waiting for first /joint_states message
255.063564666,WARNING,WARNING: waiting for first /joint_states message
255.263884769,WARNING,WARNING: waiting for first /joint_states message
255.463627172,WARNING,WARNING: waiting for first /joint_states message
255.664528176,WARNING,WARNING: waiting for first /joint_states message
255.863416679,WARNING,WARNING: waiting for first /joint_states message
256.063463582,WARNING,WARNING: waiting for first /joint_states message
256.263876585,WARNING,WARNING: waiting for first /joint_states message
256.463468588,WARNING,WARNING: waiting for first /joint_states message
256.663417091,WARNING,WARNING: waiting for first /joint_states message
256.863678394,WARNING,WARNING: waiting for first /joint_states message
257.063571897,WARNING,WARNING: waiting for first /joint_states message
257.263386800,WARNING,WARNING: waiting for first /joint_states message
257.463467003,WARNING,WARNING: waiting for first /joint_states message
257.663482005,WARNING,WARNING: waiting for first /joint_states message
257.863435007,WARNING,WARNING: waiting for first /joint_states message
258.063405009,WARNING,WARNING: waiting for first /joint_states message
258.263437711,WARNING,WARNING: waiting for first /joint_states message
258.463510114,WARNING,WARNING: waiting for first /joint_states message
258.663679816,WARNING,WARNING: waiting for first /joint_states message
258.863457618,WARNING,WARNING: waiting for first /joint_states message
259.063457920,WARNING,WARNING: waiting for first /joint_states message
259.263432522,WARNING,WARNING: waiting for first /joint_states message
259.463454524,WARNING,WARNING: waiting for first /joint_states message
259.663458326,WARNING,WARNING: waiting for first /joint_states message
259.863472828,WARNING,WARNING: waiting for first /joint_states message
260.063611730,WARNING,WARNING: waiting for first /joint_states message
260.263727932,WARNING,WARNING: waiting for first /joint_states message
260.463962335,WARNING,WARNING: waiting for first /joint_states message
260.663443337,WARNING,WARNING: waiting for first /joint_states message
260.864294439,WARNING,WARNING: waiting for first /joint_states message
261.063610441,WARNING,WARNING: waiting for first /joint_states message
261.263802143,WARNING,WARNING: waiting for first /joint_states message
261.468805645,WARNING,WARNING: waiting for first /joint_states message
261.663696947,WARNING,WARNING: waiting for first /joint_states message
261.865619449,WARNING,WARNING: waiting for first /joint_states message
262.065158351,WARNING,WARNING: waiting for first /joint_states message
262.263501453,WARNING,WARNING: waiting for first /joint_states message
262.463454156,WARNING,WARNING: waiting for first /joint_states message
262.663937958,WARNING,WARNING: waiting for first /joint_states message
262.863368360,WARNING,WARNING: waiting for first /joint_states message
263.063442462,WARNING,WARNING: waiting for first /joint_states message
263.264391464,WARNING,WARNING: waiting for first /joint_states message
263.463443266,WARNING,WARNING: waiting for first /joint_states message
263.663577068,WARNING,WARNING: waiting for first /joint_states message
263.863600070,WARNING,WARNING: waiting for first /joint_states message
264.063492372,WARNING,WARNING: waiting for first /joint_states message
264.263486574,WARNING,WARNING: waiting for first /joint_states message
264.463761376,WARNING,WARNING: waiting for first /joint_states message
264.664175279,WARNING,WARNING: waiting for first /joint_states message
264.863866981,WARNING,WARNING: waiting for first /joint_states message
265.063857983,WARNING,WARNING: waiting for first /joint_states message
265.263622785,WARNING,WARNING: waiting for first /joint_states message
265.463431787,WARNING,WARNING: waiting for first /joint_states message
265.663619388,WARNING,WARNING: waiting for first /joint_states message
265.864253989,WARNING,WARNING: waiting for first /joint_states message
266.063539690,WARNING,WARNING: waiting for first /joint_states message
266.264090491,WARNING,WARNING: waiting for first /joint_states message
266.464779392,WARNING,WARNING: waiting for first /joint_states message
266.663649093,WARNING,WARNING: waiting for first /joint_states message
266.863543093,WARNING,WARNING: waiting for first /joint_states message
267.063681194,WARNING,WARNING: waiting for first /joint_states message
267.263459795,WARNING,WARNING: waiting for first /joint_states message
267.463522696,WARNING,WARNING: waiting for first /joint_states message
267.663757797,WARNING,WARNING: waiting for first /joint_states message
267.863432198,WARNING,WARNING: waiting for first /joint_states message
268.067630699,WARNING,WARNING: waiting for first /joint_states message
268.266627200,WARNING,WARNING: waiting for first /joint_states message
268.463475001,WARNING,WARNING: waiting for first /joint_states message
268.663490202,WARNING,WARNING: waiting for first /joint_states message
268.863797303,WARNING,WARNING: waiting for first /joint_states message
269.063488304,WARNING,WARNING: waiting for first /joint_states message
269.263576904,WARNING,WARNING: waiting for first /joint_states message
269.463755805,WARNING,WARNING: waiting for first /joint_states message
269.663428106,WARNING,WARNING: waiting for first /joint_states message
269.863358507,WARNING,WARNING: waiting for first /joint_states message
270.063391408,WARNING,WARNING: waiting for first /joint_states message
270.263646709,WARNING,WARNING: waiting for first /joint_states message
270.463415510,WARNING,WARNING: waiting for first /joint_states message
270.663706411,WARNING,WARNING: waiting for first /joint_states message
270.864152412,WARNING,WARNING: waiting for first /joint_states message
271.063423313,WARNING,WARNING: waiting for first /joint_states message
271.263490614,WARNING,WARNING: waiting for first /joint_states message
