stamp_s,max_abs_position_error_rad,rms_position_error_rad,joint_1_reference_rad,joint_1_feedback_rad,joint_1_error_rad,joint_2_reference_rad,joint_2_feedback_rad,joint_2_error_rad,joint_3_reference_rad,joint_3_feedback_rad,joint_3_error_rad,joint_4_reference_rad,joint_4_feedback_rad,joint_4_error_rad,joint_5_reference_rad,joint_5_feedback_rad,joint_5_error_rad,joint_6_reference_rad,joint_6_feedback_rad,joint_6_error_rad
153.944000000,0.004224294,0.002113905,0.000000000,0.004224294,-0.004224294,-0.800000000,-0.798289207,-0.001710793,1.200000000,1.201122394,-0.001122394,0.000000000,0.001381433,-0.001381433,0.800000000,0.801689316,-0.001689316,0.000000000,0.000134851,-0.000134851
153.948000000,0.004487020,0.002970168,0.000000000,0.003809209,-0.003809209,-0.800000000,-0.799109197,-0.000890803,1.200000000,1.202166868,-0.002166868,0.000000000,-0.002448552,0.002448552,0.800000000,0.797391606,0.002608394,0.000000000,-0.004487020,0.004487020
153.952000000,0.004384715,0.002522189,0.000000000,0.002726892,-0.002726892,-0.800000000,-0.799676176,-0.000323824,1.200000000,1.200850100,-0.000850100,0.000000000,0.002792423,-0.002792423,0.800000000,0.804384715,-0.004384715,0.000000000,-0.001697586,0.001697586
153.956000000,0.011315038,0.004707598,0.000000000,0.001486865,-0.001486865,-0.800000000,-0.800576192,0.000576192,1.200000000,1.201251033,-0.001251033,0.000000000,-0.000101478,0.000101478,0.800000000,0.799094111,0.000905889,0.000000000,0.011315038,-0.011315038
153.960000000,0.008321279,0.004448412,0.000000000,-0.000350685,0.000350685,-0.800000000,-0.800564390,0.000564390,1.200000000,1.198340737,0.001659263,0.000000000,0.006578432,-0.006578432,0.800000000,0.808321279,-0.008321279,0.000000000,-0.001736690,0.001736690
153.965000000,0.011502002,0.004809880,0.000000000,-0.001578129,0.001578129,-0.800000000,-0.800423257,0.000423257,1.200000000,1.198245818,0.001754182,0.000000000,0.000309539,-0.000309539,0.800000000,0.800819156,-0.000819156,0.000000000,0.011502002,-0.011502002
153.968000000,0.008359318,0.005765422,0.000000000,-0.002200727,0.002200727,-0.800000000,-0.799994836,-0.000005164,1.200000000,1.199131023,0.000868977,0.000000000,-0.007516256,0.007516256,0.800000000,0.791640682,0.008359318,0.000000000,0.008214007,-0.008214007
153.972000000,0.005020257,0.003650915,0.000000000,-0.002600287,0.002600287,-0.800000000,-0.799609088,-0.000390912,1.200000000,1.199282698,0.000717302,0.000000000,-0.004868679,0.004868679,0.800000000,0.795137980,0.004862020,0.000000000,-0.005020257,0.005020257
153.976000000,0.002574573,0.001169969,0.000000000,-0.002574573,0.002574573,-0.800000000,-0.799779503,-0.000220497,1.200000000,1.200719113,-0.000719113,0.000000000,-0.000903908,0.000903908,0.800000000,0.799915517,0.000084483,0.000000000,-0.000441149,0.000441149
153.979000000,0.008501150,0.004608705,0.000000000,-0.002165153,0.002165153,-0.800000000,-0.799960060,-0.000039940,1.200000000,1.201473227,-0.001473227,0.000000000,0.005017307,-0.005017307,0.800000000,0.808501150,-0.008501150,0.000000000,0.004810218,-0.004810218
