stamp_s,max_abs_position_error_rad,rms_position_error_rad,joint_1_reference_rad,joint_1_feedback_rad,joint_1_error_rad,joint_2_reference_rad,joint_2_feedback_rad,joint_2_error_rad,joint_3_reference_rad,joint_3_feedback_rad,joint_3_error_rad,joint_4_reference_rad,joint_4_feedback_rad,joint_4_error_rad,joint_5_reference_rad,joint_5_feedback_rad,joint_5_error_rad,joint_6_reference_rad,joint_6_feedback_rad,joint_6_error_rad
140.332000000,0.003014429,0.001882680,0.000000000,0.002319165,-0.002319165,-0.800000000,-0.799707187,-0.000292813,1.200000000,1.200968812,-0.000968812,0.000000000,-0.000141878,0.000141878,0.800000000,0.803014429,-0.003014429,0.000000000,0.002399405,-0.002399405
140.336000000,0.007578963,0.003981964,0.000000000,0.003092408,-0.003092408,-0.800000000,-0.798557888,-0.001442112,1.200000000,1.199876601,0.000123399,0.000000000,0.004783748,-0.004783748,0.800000000,0.798224215,0.001775785,0.000000000,-0.007578963,0.007578963
140.340000000,0.003547403,0.002071928,0.000000000,0.003547403,-0.003547403,-0.800000000,-0.797862867,-0.002137133,1.200000000,1.199923509,0.000076491,0.000000000,0.002242797,-0.002242797,0.800000000,0.799301460,0.000698540,0.000000000,0.001755548,-0.001755548
140.344000000,0.005288426,0.003183833,0.000000000,0.003557478,-0.003557478,-0.800000000,-0.797784904,-0.002215096,1.200000000,1.201515050,-0.001515050,0.000000000,-0.001564210,0.001564210,0.800000000,0.803247905,-0.003247905,0.000000000,-0.005288426,0.005288426
140.348000000,0.003480294,0.002143066,0.000000000,0.002916775,-0.002916775,-0.800000000,-0.798058731,-0.001941269,1.200000000,1.203480294,-0.003480294,0.000000000,0.001673113,-0.001673113,0.800000000,0.799798368,0.000201632,0.000000000,0.000572598,-0.000572598
140.350000000,0.006852418,0.004232663,0.000000000,0.001953752,-0.001953752,-0.800000000,-0.798048573,-0.001951427,1.200000000,1.203794514,-0.003794514,0.000000000,0.002115521,-0.002115521,0.800000000,0.805834209,-0.005834209,0.000000000,-0.006852418,0.006852418
140.356000000,0.005190850,0.003178738,0.000000000,0.000755326,-0.000755326,-0.800000000,-0.798299345,-0.001700655,1.200000000,1.205190850,-0.005190850,0.000000000,-0.003088586,0.003088586,0.800000000,0.800804341,-0.000804341,0.000000000,0.004475741,-0.004475741
140.360000000,0.005597410,0.003713687,0.000000000,-0.001068367,0.001068367,-0.800000000,-0.798618506,-0.001381494,1.200000000,1.205567166,-0.005567166,0.000000000,0.001711506,-0.001711506,0.800000000,0.796199304,0.003800696,0.000000000,-0.005597410,0.005597410
140.364000000,0.004872980,0.002778258,0.000000000,-0.002447897,0.002447897,-0.800000000,-0.798711757,-0.001288243,1.200000000,1.204872980,-0.004872980,0.000000000,-0.000891229,0.000891229,0.800000000,0.800832854,-0.000832854,0.000000000,0.003664241,-0.003664241
140.368000000,0.005643471,0.003530976,0.000000000,-0.003423966,0.003423966,-0.800000000,-0.799117583,-0.000882417,1.200000000,1.204688181,-0.004688181,0.000000000,0.002001913,-0.002001913,0.800000000,0.797885981,0.002114019,0.000000000,-0.005643471,0.005643471
140.372000000,0.003725146,0.002818075,0.000000000,-0.003725146,0.003725146,-0.800000000,-0.799362238,-0.000637762,1.200000000,1.203663985,-0.003663985,0.000000000,-0.001070242,0.001070242,0.800000000,0.802528579,-0.002528579,0.000000000,0.003521635,-0.003521635
