stamp_s,state,fx_n,fy_n,fz_n,force_norm_n,tx_nm,ty_nm,tz_nm,torque_norm_nm,peg_x_m,peg_y_m,peg_z_m,xy_error_m
142.921000000,DONE,16.358337328,-6.911135371,-13.207606002,22.131422199,0.235945144,-0.226136323,0.053632442,0.331186030,0.802728951,0.097494324,1.035682855,0.410412637
142.930000000,DONE,47.148829163,104.468716656,67.434122976,132.981524253,11.450159832,-2.203105811,0.184249711,11.661637250,0.801274111,0.098292007,1.037275411,0.409991765
142.940000000,DONE,-6.790048745,19.780015372,-5.486059467,21.620606341,0.198734426,-0.036261236,-0.016973598,0.202727286,0.799569669,0.098725495,1.039462763,0.409140711
142.950000000,DONE,29.045432028,-17.074796584,97.867197258,103.504464151,-6.789504229,-1.742133133,0.087458720,7.009996045,0.798372851,0.101608971,1.040141074,0.410438078
142.960000000,DONE,9.837948065,30.824031053,9.816845686,33.812373057,0.888352123,-0.203429458,0.061755990,0.913436829,0.799326508,0.097181876,1.039302579,0.407848459
142.970000000,DONE,20.857236016,-35.624354815,74.136176716,84.854532279,4.056089785,-1.405412638,-0.246975936,4.299772801,0.801942320,0.097444621,1.037234885,0.409835058
142.980000000,DONE,21.834245580,-4.247540372,2.961617443,22.439854214,0.171546924,-0.557979290,0.057510778,0.586580536,0.803439095,0.097130393,1.036386700,0.410638760
142.990000000,DONE,56.371225009,3.968331197,53.565612716,77.863582804,-5.214699377,-2.312837517,0.303555030,5.712657230,0.801505634,0.099446624,1.035058454,0.410991122
143.000000000,DONE,17.709013315,35.040173212,2.607802640,39.347471658,0.932097111,-0.452827855,0.054276409,1.037691678,0.799496371,0.099839607,1.035796041,0.409904881
143.011000000,DONE,-3.305749332,6.684133094,4.772339797,8.853295489,5.614743074,0.091567049,-0.274316807,5.622185875,0.798008926,0.098975441,1.037468927,0.408258836
143.020000000,DONE,16.181930543,19.800269655,-19.431903358,32.117042557,0.307627323,-0.285755635,0.024595059,0.420589788,0.799287398,0.098273188,1.038471084,0.408617603
143.030000000,DONE,33.343602403,0.023495141,41.144031710,52.958735999,-5.208930120,-1.811372806,0.304606367,5.523296975,0.803321704,0.099119618,1.039781446,0.411999677
143.040000000,DONE,10.916466275,-5.347586380,39.881600585,41.693020774,0.283090478,-0.475632812,0.046557960,0.555458761,0.803533896,0.100924242,1.039953914,0.413457216
143.050000000,DONE,7.031212045,13.416373869,6.274171328,16.395190041,5.802078070,-0.380218326,-0.277615438,5.821146471,0.800256245,0.098752763,1.038493138,0.409630048
143.061000000,DONE,-3.743626450,37.020281733,-34.369050139,50.653209238,0.982737315,0.220054523,0.064929664,1.009164251,0.797676315,0.096352290,1.037889980,0.406114289
143.070000000,DONE,42.265328362,-39.878314116,62.590391703,85.406059808,-9.217363644,-1.977710054,0.078966640,9.427479268,0.799950825,0.098252863,1.036854363,0.409056518
143.080000000,DONE,13.009050349,-35.096533215,-1.677006268,37.467511056,-0.942427047,-0.267903854,-0.052513569,0.981172201,0.799377549,0.098591414,1.037043609,0.408911540
143.089000000,DONE,47.603240572,-7.832109133,75.465547593,89.568182520,-0.055631132,-2.425822286,0.040654235,2.426800641,0.800412945,0.100638392,1.037116039,0.411114172
143.101000000,DONE,-1.290384550,8.779909048,15.581757056,17.931621459,-0.223965147,0.109564425,-0.037226699,0.252092399,0.798855037,0.098040158,1.039175014,0.408152015
143.110000000,DONE,-18.914185637,-94.848824261,-28.482251494,100.823035722,-10.783128876,0.565693553,-0.163449528,10.799194104,0.800715877,0.097915528,1.040286551,0.409334906
143.120000000,DONE,4.361414016,-3.573739861,24.133071217,24.783032002,0.190839000,0.014447359,0.075133439,0.205604678,0.801061861,0.101198186,1.040043465,0.411966160
143.130000000,DONE,31.443430443,-16.866449601,91.375382546,98.094989554,-0.378057756,-1.911984216,0.004817414,1.949008598,0.801254577,0.100971605,1.038638944,0.411932087
143.140000000,DONE,-10.386550046,8.112250043,-46.593323062,48.421346290,-0.200763258,0.465812827,-0.048907616,0.509587510,0.799712996,0.096789520,1.037655676,0.407827635
143.150000000,DONE,31.736661366,39.302850117,-18.372825040,53.753980336,-3.588575336,-0.606520006,0.275424528,3.649876454,0.800399256,0.097050603,1.037121006,0.408488437
143.160000000,DONE,14.419367621,-6.895728251,-22.907557499,27.932515484,0.228150902,-0.026079792,0.051944026,0.235438254,0.802151539,0.098935613,1.036676774,0.411062029
143.170000000,DONE,9.429007267,28.692477769,14.330219939,33.429323386,1.107249749,-0.059742805,0.196712152,1.126173557,0.801074862,0.099881691,1.036924397,0.411013512
143.180000000,DONE,20.462216007,35.522273477,-12.586568409,42.883049113,0.921570440,-0.484515146,0.050195633,1.042385056,0.797319183,0.097591424,1.037814324,0.406775841
143.190000000,DONE,-46.416746634,5.320516522,-80.875724076,93.400776276,6.093407656,2.030363512,-0.310215352,6.430258659,0.796678334,0.096693894,1.038968835,0.405682347
143.201000000,DONE,13.121161908,1.816776837,23.491263836,26.968593669,-0.310670410,-0.493103170,-0.053565879,0.585265874,0.797622764,0.099131953,1.039260971,0.408110677
143.211000000,DONE,24.245410307,-15.838135751,10.696176033,30.872230997,-6.224171432,-0.616964579,0.274864412,6.260711282,0.801239577,0.099976796,1.039428603,0.411195547
143.220000000,DONE,-0.736551349,-7.734943299,-20.635809349,22.050135674,0.184495011,-0.015401174,0.042345701,0.189917781,0.802383729,0.097993620,1.039198658,0.410537171
143.231000000,DONE,67.664203466,13.418732726,68.583241480,97.273674910,-4.762439674,-2.868640880,0.337495014,5.569904400,0.801722983,0.100014590,1.037340623,0.411553876
143.240000000,DONE,22.431904570,36.251546883,-7.950801203,43.365657309,0.991491457,-0.536162004,0.059706106,1.128755874,0.798326181,0.098372781,1.036081378,0.408034042
143.250000000,DONE,-2.454980188,10.674612615,-0.681590831,10.974463461,6.057408970,0.145727119,-0.270025020,6.065175458,0.798415332,0.097242512,1.035984331,0.407269208
143.261000000,DONE,9.254015656,3.616221701,-16.202149848,19.005881323,-0.299237201,-0.007719050,-0.037348669,0.301657769,0.799987141,0.097465661,1.036292873,0.408507795
143.270000000,DONE,41.262217938,-84.516061355,57.175116212,110.066021869,-10.710610604,-1.933925300,0.074802741,10.884063673,0.803985590,0.098738592,1.037601666,0.412180254
143.280000000,DONE,15.722516116,-31.986830588,4.965445737,35.986254257,-0.850128002,-0.523254346,-0.060426239,1.000082027,0.801823370,0.099004377,1.039083848,0.410886881
143.290000000,DONE,-3.390700229,-26.504016466,80.979154718,85.273578767,-7.186271158,-0.903429411,0.022925361,7.242872595,0.799895237,0.100288781,1.040973694,0.410505415
143.301000000,DONE,11.127898532,34.219637178,32.977552009,48.809144950,0.955284920,-0.454464237,0.056998630,1.059412981,0.798342454,0.101813788,1.040359602,0.410568002
143.310000000,DONE,-46.485222660,2.923331098,-96.372343795,107.037612263,6.027879109,2.252590425,-0.307338899,6.442355732,0.797843931,0.096448431,1.040079938,0.406299055
143.320000000,DONE,15.108578672,-35.960378854,-1.675312319,39.041320011,-0.909055767,-0.306458683,-0.044747851,0.960365390,0.800110108,0.098180457,1.037991631,0.409112769
143.330000000,DONE,66.618692676,6.430850429,59.764511804,89.728495598,-5.030512070,-2.801809146,0.328550688,5.767506544,0.803191707,0.100065715,1.036130597,0.412597838
