stamp_s,tick_index,ground_truth_phase,ground_truth_safety,predicted_phase_int,predicted_phase_name,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6
1780622145.624118,3423,ABORT,OK,8,ABORT,-0.000150,-0.796488,1.210682,0.000967,0.802687,0.000175
1780622145.756821,3424,ABORT,OK,8,ABORT,-0.000148,-0.796027,1.209715,0.000964,0.802212,0.000173
1780622145.840375,3425,ABORT,OK,8,ABORT,-0.000145,-0.795785,1.209141,0.000968,0.801955,0.000174
1780622145.969513,3426,ABORT,OK,8,ABORT,-0.000148,-0.796512,1.210661,0.000969,0.802713,0.000174
1780622146.055125,3427,ABORT,OK,8,ABORT,-0.000148,-0.796505,1.210647,0.000968,0.802705,0.000174
1780622146.180436,3428,ABORT,OK,8,ABORT,-0.000146,-0.796264,1.210094,0.000971,0.802451,0.000174
1780622146.282408,3429,ABORT,OK,8,ABORT,-0.000147,-0.796201,1.210011,0.000968,0.802389,0.000174
1780622146.402629,3430,ABORT,OK,8,ABORT,-0.000148,-0.796048,1.209754,0.000968,0.802227,0.000176
1780622146.489165,3431,ABORT,OK,8,ABORT,-0.000148,-0.796281,1.210229,0.000966,0.802475,0.000173
1780622146.633245,3432,ABORT,OK,8,ABORT,-0.000147,-0.795414,1.208524,0.000961,0.801573,0.000174
1780622146.749489,3433,ABORT,OK,8,ABORT,-0.000146,-0.796131,1.209841,0.000969,0.802315,0.000174
1780622146.841975,3434,ABORT,OK,8,ABORT,-0.000148,-0.796058,1.209779,0.000967,0.802238,0.000175
1780622146.961834,3435,ABORT,OK,8,ABORT,-0.000148,-0.796456,1.210538,0.000969,0.802654,0.000174
1780622147.064282,3436,ABORT,OK,8,ABORT,-0.000147,-0.796268,1.210130,0.000969,0.802458,0.000174
1780622147.176517,3437,ABORT,OK,8,ABORT,-0.000146,-0.795336,1.208341,0.000961,0.801492,0.000174
1780622147.270380,3438,ABORT,OK,8,ABORT,-0.000148,-0.796446,1.210533,0.000968,0.802645,0.000174
1780622147.399336,3439,ABORT,OK,8,ABORT,-0.000148,-0.796014,1.209692,0.000967,0.802192,0.000176
1780622147.484898,3440,ABORT,OK,8,ABORT,-0.000147,-0.795381,1.208467,0.000959,0.801541,0.000174
1780622147.620614,3441,ABORT,OK,8,ABORT,-0.000147,-0.796346,1.210282,0.000970,0.802538,0.000174
1780622147.714622,3442,ABORT,OK,8,ABORT,-0.000150,-0.795099,1.208049,0.000952,0.801252,0.000174
1780622147.839494,3443,ABORT,OK,8,ABORT,-0.000147,-0.795610,1.208897,0.000962,0.801777,0.000174
1780622147.929923,3444,ABORT,OK,8,ABORT,-0.000150,-0.796632,1.210968,0.000966,0.802841,0.000173
1780622148.051924,3445,ABORT,OK,8,ABORT,-0.000150,-0.796110,1.209949,0.000965,0.802294,0.000176
1780622148.162256,3446,ABORT,OK,8,ABORT,-0.000148,-0.796418,1.210453,0.000969,0.802614,0.000174
1780622148.279098,3447,ABORT,OK,8,ABORT,-0.000147,-0.795823,1.209312,0.000962,0.802001,0.000173
1780622148.376728,3448,ABORT,OK,8,ABORT,-0.000147,-0.795723,1.209106,0.000962,0.801897,0.000173
1780622148.493283,3449,ABORT,OK,8,ABORT,-0.000149,-0.796099,1.209915,0.000961,0.802290,0.000173
1780622148.592075,3450,ABORT,OK,8,ABORT,-0.000147,-0.796045,1.209705,0.000966,0.802228,0.000174
1780622148.729193,3451,ABORT,OK,8,ABORT,-0.000146,-0.795802,1.209211,0.000965,0.801975,0.000174
1780622148.818361,3452,ABORT,OK,8,ABORT,-0.000149,-0.796640,1.210944,0.000968,0.802847,0.000174
1780622148.956613,3453,ABORT,OK,8,ABORT,-0.000148,-0.795717,1.209104,0.000965,0.801885,0.000175
1780622149.035778,3454,ABORT,OK,8,ABORT,-0.000146,-0.796029,1.209613,0.000970,0.802207,0.000174
1780622149.159374,3455,ABORT,OK,8,ABORT,-0.000146,-0.796057,1.209709,0.000968,0.802239,0.000174
1780622149.258379,3456,ABORT,OK,8,ABORT,-0.000148,-0.795830,1.209358,0.000964,0.802003,0.000175
1780622149.407834,3457,ABORT,OK,8,ABORT,-0.000148,-0.796124,1.209915,0.000964,0.802313,0.000173
1780622149.477640,3458,ABORT,OK,8,ABORT,-0.000146,-0.795856,1.209314,0.000966,0.802030,0.000174
1780622149.612794,3459,ABORT,OK,8,ABORT,-0.000147,-0.796386,1.210355,0.000971,0.802579,0.000174
1780622149.709836,3460,ABORT,OK,8,ABORT,-0.000146,-0.796054,1.209697,0.000968,0.802235,0.000174
1780622149.825399,3461,ABORT,OK,8,ABORT,-0.000147,-0.795964,1.209575,0.000964,0.802146,0.000173
1780622149.921807,3462,ABORT,OK,8,ABORT,-0.000148,-0.796384,1.210400,0.000968,0.802580,0.000174
1780622150.051901,3463,ABORT,OK,8,ABORT,-0.000149,-0.796047,1.209805,0.000965,0.802230,0.000175
1780622150.151475,3464,ABORT,OK,8,ABORT,-0.000147,-0.795421,1.208576,0.000956,0.801588,0.000172
1780622150.300997,3465,ABORT,OK,6,INSERTED,-0.000155,-0.796358,1.210724,0.000950,0.802570,0.000172
1780622150.417120,3466,ABORT,OK,8,ABORT,-0.000149,-0.796465,1.210628,0.000965,0.802668,0.000173
1780622150.507929,3467,ABORT,OK,8,ABORT,-0.000149,-0.795778,1.209296,0.000961,0.801953,0.000174
1780622150.647338,3468,ABORT,OK,8,ABORT,-0.000148,-0.795949,1.209576,0.000962,0.802132,0.000173
1780622150.745399,3469,ABORT,OK,8,ABORT,-0.000147,-0.796079,1.209801,0.000965,0.802265,0.000173
1780622150.852173,3470,ABORT,OK,8,ABORT,-0.000149,-0.796018,1.209727,0.000966,0.802198,0.000175
1780622150.950351,3471,ABORT,OK,8,ABORT,-0.000148,-0.796410,1.210430,0.000969,0.802605,0.000174
1780622151.089271,3472,ABORT,OK,8,ABORT,-0.000146,-0.795424,1.208517,0.000961,0.801584,0.000174
1780622151.183133,3473,ABORT,OK,8,ABORT,-0.000147,-0.796061,1.209733,0.000967,0.802243,0.000174
1780622151.304071,3474,ABORT,OK,8,ABORT,-0.000148,-0.795694,1.209101,0.000962,0.801865,0.000174
1780622151.395597,3475,ABORT,OK,8,ABORT,-0.000145,-0.795428,1.208434,0.000965,0.801585,0.000174
1780622151.545985,3476,ABORT,OK,8,ABORT,-0.000147,-0.796348,1.210254,0.000972,0.802538,0.000175
1780622151.640828,3477,ABORT,OK,8,ABORT,-0.000148,-0.795897,1.209466,0.000966,0.802071,0.000175
1780622151.750753,3478,ABORT,OK,8,ABORT,-0.000148,-0.795931,1.209539,0.000962,0.802113,0.000173
1780622151.846452,3479,ABORT,OK,8,ABORT,-0.000146,-0.795644,1.208908,0.000966,0.801808,0.000175
1780622151.973451,3480,ABORT,OK,8,ABORT,-0.000149,-0.796406,1.210494,0.000965,0.802605,0.000173
1780622152.076520,3481,ABORT,OK,8,ABORT,-0.000147,-0.795984,1.209607,0.000965,0.802166,0.000173
1780622152.189271,3482,ABORT,OK,8,ABORT,-0.000147,-0.795600,1.208887,0.000962,0.801768,0.000174
1780622152.281876,3483,ABORT,OK,8,ABORT,-0.000149,-0.795835,1.209423,0.000957,0.802019,0.000172
1780622152.415901,3484,ABORT,OK,8,ABORT,-0.000149,-0.795138,1.208115,0.000953,0.801293,0.000174
1780622152.507317,3485,ABORT,OK,8,ABORT,-0.000146,-0.795690,1.209023,0.000963,0.801860,0.000174
1780622152.639931,3486,ABORT,OK,8,ABORT,-0.000147,-0.795999,1.209612,0.000967,0.802179,0.000174
1780622152.733031,3487,ABORT,OK,8,ABORT,-0.000148,-0.795027,1.207855,0.000952,0.801180,0.000172
1780622152.859629,3488,ABORT,OK,8,ABORT,-0.000148,-0.796408,1.210445,0.000968,0.802605,0.000174
1780622152.949155,3489,ABORT,OK,8,ABORT,-0.000148,-0.796352,1.210322,0.000968,0.802546,0.000174
1780622153.069276,3490,ABORT,OK,8,ABORT,-0.000146,-0.795289,1.208246,0.000961,0.801443,0.000174
1780622153.163571,3491,ABORT,OK,8,ABORT,-0.000149,-0.795814,1.209373,0.000958,0.801997,0.000172
1780622153.308407,3492,ABORT,OK,8,ABORT,-0.000148,-0.795961,1.209599,0.000966,0.802139,0.000175
1780622153.375297,3493,ABORT,OK,8,ABORT,-0.000150,-0.796367,1.210462,0.000967,0.802560,0.000176
1780622153.507453,3494,ABORT,OK,8,ABORT,-0.000147,-0.796368,1.210335,0.000969,0.802562,0.000174
1780622153.603844,3495,ABORT,OK,8,ABORT,-0.000146,-0.796095,1.209772,0.000969,0.802277,0.000174
1780622153.750595,3496,ABORT,OK,8,ABORT,-0.000149,-0.796423,1.210508,0.000967,0.802621,0.000174
1780622153.823746,3497,ABORT,OK,8,ABORT,-0.000149,-0.796715,1.211055,0.000971,0.802922,0.000174
1780622153.958139,3498,ABORT,OK,8,ABORT,-0.000148,-0.795819,1.209315,0.000965,0.801990,0.000175
1780622154.117621,3499,ABORT,OK,8,ABORT,-0.000148,-0.796580,1.210772,0.000970,0.802782,0.000174
1780622154.182566,3500,ABORT,OK,8,ABORT,-0.000149,-0.795805,1.209329,0.000963,0.801979,0.000175
1780622154.309198,3501,ABORT,OK,8,ABORT,-0.000148,-0.795947,1.209576,0.000962,0.802131,0.000173
1780622154.402048,3502,ABORT,OK,8,ABORT,-0.000148,-0.796240,1.210128,0.000966,0.802432,0.000173
1780622154.523613,3503,ABORT,OK,8,ABORT,-0.000148,-0.796166,1.209949,0.000972,0.802345,0.000177
1780622154.615919,3504,ABORT,OK,8,ABORT,-0.000150,-0.796058,1.209882,0.000960,0.802246,0.000173
1780622154.779264,3505,ABORT,OK,8,ABORT,-0.000147,-0.796272,1.210116,0.000970,0.802460,0.000174
1780622154.843915,3506,ABORT,OK,8,ABORT,-0.000148,-0.795629,1.208944,0.000963,0.801794,0.000175
1780622154.963757,3507,ABORT,OK,8,ABORT,-0.000151,-0.796397,1.210542,0.000966,0.802592,0.000176
1780622155.057362,3508,ABORT,OK,8,ABORT,-0.000149,-0.796424,1.210552,0.000964,0.802625,0.000173
1780622155.179090,3509,ABORT,OK,8,ABORT,-0.000147,-0.795471,1.208625,0.000961,0.801633,0.000174
1780622155.272207,3510,ABORT,OK,8,ABORT,-0.000148,-0.796449,1.210542,0.000968,0.802647,0.000174
1780622155.423429,3511,ABORT,OK,8,ABORT,-0.000152,-0.796159,1.210145,0.000960,0.802352,0.000174
1780622155.486813,3512,ABORT,OK,8,ABORT,-0.000145,-0.795362,1.208331,0.000963,0.801518,0.000174
1780622155.614783,3513,ABORT,OK,8,ABORT,-0.000148,-0.795968,1.209624,0.000962,0.802153,0.000173
1780622155.705931,3514,ABORT,OK,8,ABORT,-0.000147,-0.795800,1.209222,0.000968,0.801968,0.000176
1780622155.833119,3515,ABORT,OK,8,ABORT,-0.000148,-0.796134,1.209911,0.000965,0.802322,0.000173
1780622155.926377,3516,ABORT,OK,8,ABORT,-0.000148,-0.796256,1.210164,0.000966,0.802449,0.000173
1780622156.045190,3517,ABORT,OK,8,ABORT,-0.000147,-0.795607,1.208880,0.000964,0.801771,0.000175
1780622156.142206,3518,ABORT,OK,8,ABORT,-0.000148,-0.795811,1.209311,0.000961,0.801990,0.000173
1780622156.266101,3519,ABORT,OK,8,ABORT,-0.000147,-0.795398,1.208471,0.000961,0.801557,0.000174
1780622156.364272,3520,ABORT,OK,8,ABORT,-0.000148,-0.795885,1.209436,0.000966,0.802058,0.000176
1780622156.507086,3521,ABORT,OK,8,ABORT,-0.000149,-0.796256,1.210223,0.000965,0.802448,0.000174
1780622156.581486,3522,ABORT,OK,8,ABORT,-0.000147,-0.796005,1.209655,0.000965,0.802188,0.000173
1780622156.715471,3523,ABORT,OK,8,ABORT,-0.000151,-0.796449,1.210648,0.000964,0.802650,0.000174
1780622156.810061,3524,ABORT,OK,8,ABORT,-0.000149,-0.796537,1.210739,0.000967,0.802740,0.000174
1780622156.933382,3525,ABORT,OK,6,INSERTED,-0.000157,-0.796187,1.210475,0.000945,0.802397,0.000171
1780622157.018409,3526,ABORT,OK,8,ABORT,-0.000147,-0.796247,1.210087,0.000969,0.802436,0.000174
1780622157.145420,3527,ABORT,OK,8,ABORT,-0.000148,-0.795615,1.208941,0.000961,0.801783,0.000174
1780622157.245087,3528,ABORT,OK,8,ABORT,-0.000148,-0.795064,1.207923,0.000952,0.801218,0.000173
1780622157.379576,3529,ABORT,OK,8,ABORT,-0.000148,-0.796105,1.209874,0.000964,0.802293,0.000173
1780622157.493820,3530,ABORT,OK,8,ABORT,-0.000148,-0.796060,1.209782,0.000964,0.802246,0.000173
1780622157.595791,3531,ABORT,OK,8,ABORT,-0.000148,-0.795014,1.207809,0.000952,0.801166,0.000172
1780622157.741069,3532,ABORT,OK,8,ABORT,-0.000149,-0.796789,1.211206,0.000971,0.802999,0.000174
1780622157.816819,3533,ABORT,OK,8,ABORT,-0.000148,-0.795804,1.209276,0.000965,0.801975,0.000175
1780622157.943399,3534,ABORT,OK,8,ABORT,-0.000147,-0.796321,1.210203,0.000971,0.802510,0.000175
1780622158.028147,3535,ABORT,OK,8,ABORT,-0.000149,-0.796355,1.210426,0.000963,0.802555,0.000173
1780622158.150549,3536,ABORT,OK,8,ABORT,-0.000147,-0.795391,1.208485,0.000960,0.801551,0.000174
1780622158.244058,3537,ABORT,OK,8,ABORT,-0.000146,-0.796364,1.210274,0.000972,0.802554,0.000175
1780622158.370573,3538,ABORT,OK,8,ABORT,-0.000149,-0.795954,1.209611,0.000964,0.802133,0.000175
1780622158.469361,3539,ABORT,OK,8,ABORT,-0.000148,-0.795300,1.208379,0.000956,0.801460,0.000173
1780622158.602740,3540,ABORT,OK,8,ABORT,-0.000148,-0.796324,1.210276,0.000968,0.802518,0.000174
1780622158.682976,3541,ABORT,OK,8,ABORT,-0.000149,-0.795190,1.208188,0.000955,0.801345,0.000174
1780622158.813321,3542,ABORT,OK,8,ABORT,-0.000148,-0.796193,1.210018,0.000966,0.802382,0.000173
1780622158.906260,3543,ABORT,OK,8,ABORT,-0.000148,-0.795801,1.209312,0.000959,0.801981,0.000172
1780622159.033974,3544,ABORT,OK,8,ABORT,-0.000148,-0.796443,1.210494,0.000970,0.802639,0.000174
1780622159.126433,3545,ABORT,OK,8,ABORT,-0.000148,-0.796501,1.210640,0.000968,0.802701,0.000174
1780622159.246898,3546,ABORT,OK,8,ABORT,-0.000148,-0.795149,1.208065,0.000953,0.801306,0.000172
1780622159.338657,3547,ABORT,OK,8,ABORT,-0.000147,-0.796039,1.209700,0.000966,0.802222,0.000173
1780622159.459183,3548,ABORT,OK,8,ABORT,-0.000151,-0.796423,1.210580,0.000967,0.802618,0.000176
1780622159.549274,3549,ABORT,OK,8,ABORT,-0.000148,-0.796510,1.210645,0.000969,0.802710,0.000174
1780622159.706375,3550,ABORT,OK,8,ABORT,-0.000145,-0.795575,1.208716,0.000967,0.801736,0.000174
1780622159.784496,3551,ABORT,OK,8,ABORT,-0.000147,-0.795696,1.209056,0.000965,0.801863,0.000175
1780622159.931200,3552,ABORT,OK,8,ABORT,-0.000149,-0.796667,1.211011,0.000967,0.802876,0.000173
1780622160.007863,3553,ABORT,OK,8,ABORT,-0.000147,-0.795298,1.208292,0.000959,0.801454,0.000174
1780622160.143700,3554,ABORT,OK,8,ABORT,-0.000147,-0.796313,1.210227,0.000969,0.802504,0.000174
1780622160.240334,3555,ABORT,OK,8,ABORT,-0.000149,-0.796400,1.210484,0.000965,0.802599,0.000173
1780622160.364226,3556,ABORT,OK,8,ABORT,-0.000148,-0.796070,1.209783,0.000969,0.802248,0.000176
1780622160.454850,3557,ABORT,OK,8,ABORT,-0.000148,-0.796072,1.209789,0.000969,0.802251,0.000176
1780622160.581290,3558,ABORT,OK,8,ABORT,-0.000148,-0.795902,1.209493,0.000962,0.802084,0.000173
1780622160.667388,3559,ABORT,OK,8,ABORT,-0.000147,-0.795595,1.208860,0.000964,0.801758,0.000175
1780622160.816643,3560,ABORT,OK,8,ABORT,-0.000148,-0.796279,1.210193,0.000967,0.802472,0.000174
1780622160.883854,3561,ABORT,OK,8,ABORT,-0.000148,-0.796231,1.210096,0.000967,0.802421,0.000173
1780622161.009935,3562,ABORT,OK,8,ABORT,-0.000147,-0.795354,1.208435,0.000958,0.801514,0.000174
1780622161.100096,3563,ABORT,OK,8,ABORT,-0.000148,-0.795503,1.208742,0.000959,0.801669,0.000173
1780622161.225109,3564,ABORT,OK,8,ABORT,-0.000149,-0.795671,1.209080,0.000961,0.801840,0.000175
1780622161.347604,3565,ABORT,OK,8,ABORT,-0.000148,-0.796192,1.210021,0.000966,0.802382,0.000173
1780622161.432924,3566,ABORT,OK,8,ABORT,-0.000146,-0.796364,1.210276,0.000972,0.802554,0.000175
1780622161.564142,3567,ABORT,OK,8,ABORT,-0.000150,-0.796210,1.210178,0.000963,0.802401,0.000174
1780622161.654993,3568,ABORT,OK,8,ABORT,-0.000149,-0.796260,1.210213,0.000964,0.802455,0.000173
1780622161.780002,3569,ABORT,OK,8,ABORT,-0.000151,-0.795305,1.208496,0.000950,0.801472,0.000172
1780622161.874099,3570,ABORT,OK,8,ABORT,-0.000151,-0.795785,1.209455,0.000953,0.801970,0.000172
1780622162.017061,3571,ABORT,OK,8,ABORT,-0.000148,-0.796173,1.210037,0.000963,0.802365,0.000173
1780622162.097959,3572,ABORT,OK,8,ABORT,-0.000149,-0.795759,1.209245,0.000961,0.801933,0.000174
1780622162.227665,3573,ABORT,OK,8,ABORT,-0.000148,-0.794997,1.207766,0.000954,0.801145,0.000173
1780622162.322016,3574,ABORT,OK,8,ABORT,-0.000148,-0.796257,1.210171,0.000965,0.802450,0.000173
1780622162.477107,3575,ABORT,OK,8,ABORT,-0.000151,-0.796289,1.210347,0.000964,0.802481,0.000175
1780622162.541042,3576,ABORT,OK,8,ABORT,-0.000148,-0.796103,1.209842,0.000970,0.802282,0.000176
1780622162.666020,3577,ABORT,OK,6,INSERTED,-0.000150,-0.796331,1.210386,0.000962,0.802531,0.000172
1780622162.758099,3578,ABORT,OK,8,ABORT,-0.000146,-0.795889,1.209383,0.000966,0.802065,0.000174
1780622162.896260,3579,ABORT,OK,8,ABORT,-0.000148,-0.796064,1.209797,0.000967,0.802244,0.000176
1780622162.981362,3580,ABORT,OK,8,ABORT,-0.000148,-0.796536,1.210701,0.000969,0.802737,0.000174
1780622163.103235,3581,ABORT,WARNING,8,ABORT,-0.000143,-0.795530,1.208636,0.000970,0.801688,0.000175
1780622163.205511,3582,ABORT,WARNING,8,ABORT,-0.000148,-0.795450,1.208703,0.000960,0.801613,0.000175
1780622163.321449,3583,ABORT,WARNING,8,ABORT,-0.000146,-0.796401,1.210404,0.000973,0.802596,0.000174
1780622163.412852,3584,ABORT,WARNING,8,ABORT,-0.000144,-0.795910,1.209395,0.000972,0.802084,0.000175
1780622163.574646,3585,ABORT,WARNING,8,ABORT,-0.000142,-0.795613,1.208741,0.000972,0.801773,0.000175
1780622163.663540,3586,ABORT,WARNING,8,ABORT,-0.000146,-0.796365,1.210348,0.000972,0.802559,0.000174
1780622163.783646,3587,ABORT,WARNING,8,ABORT,-0.000148,-0.796566,1.210824,0.000973,0.802764,0.000176
1780622163.881693,3588,ABORT,WARNING,8,ABORT,-0.000145,-0.795766,1.209159,0.000970,0.801934,0.000176
1780622164.026770,3589,ABORT,WARNING,8,ABORT,-0.000145,-0.795940,1.209491,0.000969,0.802119,0.000174
1780622164.095180,3590,ABORT,WARNING,8,ABORT,-0.000145,-0.795514,1.208676,0.000966,0.801675,0.000175
1780622164.227410,3591,ABORT,WARNING,8,ABORT,-0.000145,-0.796237,1.210051,0.000974,0.802423,0.000175
1780622164.311525,3592,ABORT,OK,8,ABORT,-0.000148,-0.796570,1.210723,0.000972,0.802769,0.000174
1780622164.437148,3593,ABORT,OK,8,ABORT,-0.000148,-0.795220,1.208187,0.000956,0.801375,0.000174
1780622164.529231,3594,ABORT,OK,8,ABORT,-0.000148,-0.796052,1.209778,0.000963,0.802239,0.000173
1780622164.668134,3595,ABORT,OK,8,ABORT,-0.000148,-0.796473,1.210561,0.000969,0.802671,0.000174
1780622164.765543,3596,ABORT,OK,8,ABORT,-0.000147,-0.796310,1.210202,0.000970,0.802500,0.000174
1780622164.886607,3597,ABORT,OK,8,ABORT,-0.000148,-0.795491,1.208705,0.000959,0.801656,0.000174
1780622165.015067,3598,ABORT,OK,8,ABORT,-0.000149,-0.796696,1.211043,0.000969,0.802904,0.000174
1780622165.088963,3599,ABORT,WARNING,8,ABORT,-0.000149,-0.796579,1.210864,0.000972,0.802779,0.000176
1780622165.220920,3600,ABORT,WARNING,8,ABORT,-0.000144,-0.796118,1.209783,0.000974,0.802299,0.000175
1780622165.301343,3601,ABORT,WARNING,8,ABORT,-0.000144,-0.796417,1.210334,0.000978,0.802606,0.000175
1780622165.433681,3602,ABORT,WARNING,8,ABORT,-0.000145,-0.795628,1.208909,0.000968,0.801791,0.000175
1780622165.529215,3603,ABORT,WARNING,8,ABORT,-0.000144,-0.796300,1.210136,0.000976,0.802487,0.000175
1780622165.665568,3604,ABORT,WARNING,8,ABORT,-0.000143,-0.795156,1.207911,0.000966,0.801301,0.000175
1780622165.752682,3605,ABORT,WARNING,8,ABORT,-0.000145,-0.796173,1.209898,0.000978,0.802349,0.000178
1780622165.882151,3606,ABORT,WARNING,8,ABORT,-0.000146,-0.796263,1.210170,0.000969,0.802455,0.000174
1780622165.971973,3607,ABORT,WARNING,8,ABORT,-0.000143,-0.795535,1.208644,0.000970,0.801694,0.000175
1780622166.091835,3608,ABORT,WARNING,8,ABORT,-0.000145,-0.796382,1.210333,0.000974,0.802574,0.000175
1780622166.181873,3609,ABORT,WARNING,8,ABORT,-0.000145,-0.795802,1.209253,0.000968,0.801973,0.000175
1780622166.306012,3610,ABORT,OK,8,ABORT,-0.000147,-0.796148,1.209900,0.000968,0.802333,0.000174
1780622166.400602,3611,ABORT,OK,8,ABORT,-0.000148,-0.795766,1.209225,0.000960,0.801943,0.000173
1780622166.528662,3612,ABORT,OK,8,ABORT,-0.000147,-0.796345,1.210258,0.000971,0.802535,0.000174
1780622166.625868,3613,ABORT,OK,8,ABORT,-0.000149,-0.796621,1.210882,0.000969,0.802826,0.000174
1780622166.747242,3614,ABORT,OK,8,ABORT,-0.000149,-0.795273,1.208335,0.000955,0.801433,0.000173
1780622166.848569,3615,ABORT,OK,8,ABORT,-0.000147,-0.795878,1.209410,0.000963,0.802057,0.000173
1780622166.973401,3616,ABORT,OK,8,ABORT,-0.000152,-0.796626,1.211060,0.000964,0.802834,0.000175
1780622167.059065,3617,ABORT,OK,8,ABORT,-0.000148,-0.795846,1.209348,0.000967,0.802017,0.000176
1780622167.194714,3618,ABORT,OK,8,ABORT,-0.000148,-0.796282,1.210195,0.000967,0.802474,0.000174
1780622167.295979,3619,ABORT,WARNING,8,ABORT,-0.000144,-0.796317,1.210127,0.000978,0.802502,0.000175
1780622167.430358,3620,ABORT,WARNING,8,ABORT,-0.000145,-0.795418,1.208493,0.000966,0.801575,0.000175
1780622167.511195,3621,ABORT,WARNING,8,ABORT,-0.000145,-0.796224,1.210055,0.000971,0.802412,0.000174
1780622167.635425,3622,ABORT,WARNING,8,ABORT,-0.000147,-0.795338,1.208477,0.000959,0.801498,0.000175
1780622167.729825,3623,ABORT,WARNING,8,ABORT,-0.000144,-0.795653,1.208903,0.000971,0.801814,0.000176
1780622167.852644,3624,ABORT,WARNING,8,ABORT,-0.000145,-0.795862,1.209356,0.000967,0.802039,0.000173
1780622167.951700,3625,ABORT,WARNING,8,ABORT,-0.000142,-0.795405,1.208358,0.000969,0.801559,0.000174
1780622168.066985,3626,ABORT,WARNING,8,ABORT,-0.000145,-0.796535,1.210632,0.000976,0.802732,0.000175
1780622168.165894,3627,ABORT,WARNING,8,ABORT,-0.000145,-0.796490,1.210523,0.000976,0.802684,0.000175
1780622168.290744,3628,ABORT,OK,6,INSERTED,-0.000152,-0.795520,1.208984,0.000948,0.801697,0.000172
1780622168.371629,3629,ABORT,OK,8,ABORT,-0.000148,-0.796595,1.210817,0.000970,0.802798,0.000174
1780622168.497876,3630,ABORT,OK,8,ABORT,-0.000148,-0.796476,1.210553,0.000970,0.802674,0.000174
1780622168.632762,3631,ABORT,OK,8,ABORT,-0.000147,-0.795941,1.209520,0.000964,0.802121,0.000173
1780622168.741255,3632,ABORT,OK,8,ABORT,-0.000148,-0.796429,1.210472,0.000969,0.802626,0.000174
1780622168.880108,3633,ABORT,OK,8,ABORT,-0.000147,-0.795537,1.208754,0.000963,0.801699,0.000175
1780622168.951128,3634,ABORT,OK,8,ABORT,-0.000147,-0.795532,1.208743,0.000963,0.801694,0.000175
1780622169.081758,3635,ABORT,OK,8,ABORT,-0.000147,-0.795939,1.209494,0.000966,0.802118,0.000174
1780622169.168070,3636,ABORT,OK,8,ABORT,-0.000148,-0.795582,1.208855,0.000963,0.801746,0.000175
1780622169.288584,3637,ABORT,WARNING,8,ABORT,-0.000145,-0.796235,1.210044,0.000973,0.802422,0.000174
1780622169.381757,3638,ABORT,WARNING,8,ABORT,-0.000144,-0.795804,1.209186,0.000970,0.801976,0.000174
1780622169.506953,3639,ABORT,WARNING,8,ABORT,-0.000148,-0.796238,1.210211,0.000968,0.802429,0.000175
1780622169.593946,3640,ABORT,WARNING,8,ABORT,-0.000146,-0.796464,1.210531,0.000973,0.802661,0.000174
1780622169.717025,3641,ABORT,WARNING,8,ABORT,-0.000148,-0.795773,1.209341,0.000961,0.801951,0.000174
1780622169.811067,3642,ABORT,WARNING,8,ABORT,-0.000141,-0.795560,1.208589,0.000975,0.801715,0.000176
1780622169.959195,3643,ABORT,WARNING,8,ABORT,-0.000146,-0.796554,1.210717,0.000973,0.802755,0.000174
1780622170.022913,3644,ABORT,WARNING,8,ABORT,-0.000146,-0.796405,1.210413,0.000972,0.802600,0.000174
1780622170.157245,3645,ABORT,WARNING,8,ABORT,-0.000144,-0.796101,1.209743,0.000974,0.802281,0.000175
1780622170.241718,3646,ABORT,WARNING,8,ABORT,-0.000145,-0.795814,1.209276,0.000966,0.801990,0.000173
1780622170.367831,3647,ABORT,OK,8,ABORT,-0.000147,-0.795648,1.208966,0.000964,0.801814,0.000175
1780622170.451691,3648,ABORT,OK,8,ABORT,-0.000146,-0.796042,1.209683,0.000968,0.802224,0.000174
1780622170.576802,3649,ABORT,OK,8,ABORT,-0.000147,-0.796106,1.209818,0.000967,0.802290,0.000174
1780622170.685134,3650,ABORT,OK,8,ABORT,-0.000148,-0.795515,1.208747,0.000961,0.801678,0.000174
1780622170.800386,3651,ABORT,OK,8,ABORT,-0.000148,-0.796275,1.210214,0.000965,0.802469,0.000173
1780622170.900664,3652,ABORT,OK,8,ABORT,-0.000151,-0.796215,1.210233,0.000961,0.802409,0.000174
1780622171.008668,3653,ABORT,OK,8,ABORT,-0.000147,-0.795463,1.208655,0.000956,0.801631,0.000172
1780622171.107843,3654,ABORT,OK,8,ABORT,-0.000148,-0.795798,1.209324,0.000959,0.801979,0.000172
1780622171.254260,3655,ABORT,OK,8,ABORT,-0.000156,-0.796451,1.210917,0.000951,0.802667,0.000172
1780622171.318812,3656,ABORT,OK,8,ABORT,-0.000147,-0.796248,1.210071,0.000970,0.802435,0.000174
1780622171.450478,3657,ABORT,WARNING,8,ABORT,-0.000147,-0.795986,1.209700,0.000967,0.802166,0.000175
1780622171.548912,3658,ABORT,WARNING,8,ABORT,-0.000145,-0.795886,1.209396,0.000971,0.802058,0.000176
1780622171.676247,3659,ABORT,WARNING,8,ABORT,-0.000144,-0.796282,1.210093,0.000976,0.802468,0.000175
1780622171.771569,3660,ABORT,WARNING,8,ABORT,-0.000144,-0.796362,1.210265,0.000976,0.802552,0.000175
